postal_code,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,locality_type,township_admin_area_id,local_admin_area_id,match_status,match_method,review_reason
1003208,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Thauk Kyar Du Village Tract,သောကြာဒူး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003209,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Yae Lel Kyun Village Tract,ရေလယ်ကျွန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003210,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Htan Ta Pin Village Tract,ထန်းတပင် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003211,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Son Le Village Tract,ဆုံလဲ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003212,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Kyat Ka Lay Village Tract,ကြပ်ကလေး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003213,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Me Kone Village Tract,မဲကုန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003214,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Ka Zin Gyi Village Tract,ကဇင်းကြီး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003215,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Oke Twin Village Tract,အုတ်တွင်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003216,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Koe Inn Village Tract,ကိုးအင်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003217,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Kyar Inn Village Tract,ကြာအင်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003218,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Ah Lon Village Tract,အလုံ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003219,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Khon Gyi Village Tract,ခုံကြီး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003220,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Pein Hne Kwin Village Tract,ပိန္နဲကွင်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003221,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Yae Nan Taung Village Tract,ရေနံတောင် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003222,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Shauk Khon Village Tract,ရှောက်ခုံ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003223,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Pauk Nwe San Village Tract,ပေါက်နွယ်စမ်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003224,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Thit Seint Kaing Village Tract,သစ်ဆိမ့်ကိုင်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003225,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Kun Ait Kone Village Tract,ကွမ်းအစ်ကုန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003226,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Zee Pin Kwin Village Tract,ဇီးပင်ကွင်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003227,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Kwin Gyi Village Tract,ကွင်းကြီး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003228,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Poe Su Gyi Village Tract,ပိုးစုကြီး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1003229,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Kyangin Township,ကြံခင်း မြို့နယ်,Kyoet Pin Su Village Tract,ကြို့ပင်စု ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004001,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004002,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004003,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004004,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004005,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,ward,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004006,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,No (6) Quarter,အမှတ် (၆) ရပ်ကွက်,ward,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004200,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,San Village Tract,စမ်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004201,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,ha Pyay Kone Village Tract,သပြေကုန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004202,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Kwin Gyi Daunt Village Tract,ကွင်းကြီးဒေါင့် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004203,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Myit Kyoe Village Tract,မြစ်ကျိုး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004204,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Nat Pa Tee Village Tract,နတ်ပတီး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004205,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Myo Ma Te Gyi Kone Village Tract,မြို့မတဲကြီးကုန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004206,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Nyaung Myit Swea Village Tract,ညောင်မြစ်ဆွဲ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004207,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Se Village Tract,ဆယ် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004208,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,San Ni Chaung Village Tract,ဆန်နီချောင် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004209,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Tar Gwa Te Gyi Kone Village Tract,တာဂွတဲကြီးကုန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004210,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Kun Taw Village Tract,ကွမ်းတော ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004211,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Ka Zun Khon Village Tract,ကဇွန်းခုံ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004212,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Shar Taw Village Tract,ရှားတော ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004213,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Lay Tu Gyi Village Tract,လေးတူးကြီး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004214,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Kywe Te Kone Village Tract,ကျွဲတဲကုန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004215,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Pauk Kone Sun Village Tract,ပေါက်ကုန်းစွန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004216,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Oe Bo Village Tract,အိုးဘို ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004217,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Wet Toe Village Tract,ဝက်တိုး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004218,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Thet Kei Kone Village Tract,သက္ကယ်ကုန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004219,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Sin Thay Village Tract,ဆင်သေ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004220,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Kat Kho Village Tract,ကပ်ခို ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004221,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Zee Hpyu Kone Village Tract,ဇီးဖြူကုန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004222,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Htan Thone Pin Village Tract,ထန်းသုံးပင် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004223,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,La Har Pauk Village Tract,လဟာပေါက် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004224,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Ka Nyin Ngu Village Tract,ကညင်ငူ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004225,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Htu Village Tract,ထူ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004226,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Kyet Thun Khin Village Tract,ကြက်သွန်ခင်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004227,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Tha Khut Kwin Village Tract,သခွပ်ကွင်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004228,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Pein Inn Village Tract,ပိန်းအင်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004229,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Taw Kywe Lu Village Tract,တောကျွဲလူး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004230,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Nyaung Waing Village Tract,ညောင်ဝိုင်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004231,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Shwe Kyin Village Tract,ရွှေကျင် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004232,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Nga Pi Seik Village Tract,ငါးပိဆိပ် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004233,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Tha Yet Taw Village Tract,သရက်တော ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004234,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Kyu Taw Village Tract,ကြူတော ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004235,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Yaik Village Tract,ရိုက် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004236,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Nyaung Tone Le Village Tract,ညောင်တုံးလဲ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004237,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Daung Kya Village Tract,ဒေါင်းကျ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004238,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Tha Pyay Kone (2)/ Tha Pyay Kone Village Tract,သပြေကုန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004239,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Pe Ta Khwe Village Tract,ပဲတခွဲ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004240,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Me Khin Chaung Village Tract,မဲခင်ချောင် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004241,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Za Loke Gyi Village Tract,ဇလုပ်ကြီး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004242,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Thea Hpyu Village Tract,သဲဖြူ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004243,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Yin Taik Kone Village Tract,ရင်းတိုက်ကုန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004244,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Htauk Kyant Village Tract,ထောက်ကျန့် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004245,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Ka Nyut Kone Village Tract,ကညွတ်ကုန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004246,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Ah Sei Village Tract,အစယ် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004247,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Hnget Gyi Kwin Village Tract,ငှက်ကြီးကွင်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004248,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Ma Gyi Kone Village Tract,မကြီးကုန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004249,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Let Pan Kwin Village Tract,လက်ပန်ကွင်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004250,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Thea Boet Village Tract,သဲဘို့ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004251,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Nga Bat Kya Village Tract,ငါးဘတ်ကျ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004252,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Nyaung Chin Village Tract,ညောင်ချင် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004253,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Htein Thay Gyi Village Tract,ထိန်သေးကြီး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004254,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Ma Yway Kone Village Tract,မရွေးကုန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004255,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Bant Bway Kone Village Tract,ဘန့်ဘွေးကုန်း ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004256,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,San Ywar Gyi Village Tract,စမ်းရွာကြီး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1004257,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Myanaung Township,မြန်အောင် မြို့နယ်,Myin War Taung Village Tract,မြင်ဝါးတောင် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1005001,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Ingapu Township,အင်္ဂပူ မြို့နယ်,No (1) Quarter,(၁) ရပ်ကွက်,ward,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1005002,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Ingapu Township,အင်္ဂပူ မြို့နယ်,No (2) Quarter,(၂) ရပ်ကွက်,ward,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1005003,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Ingapu Township,အင်္ဂပူ မြို့နယ်,No (3) Quarter,(၃) ရပ်ကွက်,ward,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1005200,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Ingapu Township,အင်္ဂပူ မြို့နယ်,Kan U Village Tract,ကံဦး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1005201,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Ingapu Township,အင်္ဂပူ မြို့နယ်,Shan Gaung Bye Village Tract,ရှမ်းခေါင်းဗြဲ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1005202,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Ingapu Township,အင်္ဂပူ မြို့နယ်,Auk Ywar Gyi Village Tract,အောက်ရွာကြီး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1005203,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Ingapu Township,အင်္ဂပူ မြို့နယ်,Thet Kei Pyin Village Tract,သက္ကယ်ပြင် ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1005204,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Ingapu Township,အင်္ဂပူ မြို့နယ်,Nauk Mee Village Tract,နောက်မီး ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
1005205,Ayeyarwady Region,ဧရာဝတီတိုင်းဒေသကြီး,Ingapu Township,အင်္ဂပူ မြို့နယ်,Wet Thay Village Tract,ဝက်သေ ကျေးရွာအုပ်စု,village_tract,,,unmatched,exact_township_name,Source township resolved but CoreMap township id not matched in admin pass
